Москва,Санкт-Петербург,0.5,0.5,1,10,1,Энергия,Авто,450,1800,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,1,ГлавДоставка,Авто,553.58,2302.58,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,1,Скиф Карго,Авто,508.75,4708.75,3,3
Москва,Санкт-Петербург,0.5,0.5,1,10,1,Скиф Карго,Авто экспресс,908.75,5108.75,4,4
Москва,Санкт-Петербург,0.5,0.5,1,10,1,PonyExpress,Авто,913.89,1096.67,2,3
Москва,Санкт-Петербург,0.5,0.5,1,10,1,PonyExpress,Авто,1767.15,2120.58,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,1,PonyExpress,Авто,4176.77,5012.12,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,1,PonyExpress,Авто,3244.11,3892.93,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,1,PonyExpress,Авто,2592.98,3111.58,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,1,ПЭК,Авто,673.56,2303.56,2,4
Москва,Санкт-Петербург,0.5,0.5,1,10,1,ПЭК,Авиа,9779,11409,1,4
Москва,Санкт-Петербург,0.5,0.5,1,10,1,Рейл континент,Авто,782.5,2172.5,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,1,Vozovoz,Aвто,491,670,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,1,ЖелдорАльянс,ЖД,400,1500,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,1,Деловые линии,Авто,610,2300,2,2
Москва,Санкт-Петербург,0.5,0.5,1,10,1,Деловые линии,Авто экспрес,1015,2705,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,1,ЖелДорЭкспедиция,Авто,768,1933,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,1,ЖелДорЭкспедиция,Авто экспресс,794,1959,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,2,EastLines,Авто,18620,18620,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,2,EastLines,Авто,5370,5370,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,2,Magic Trans,Авто,866,2646,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,2,Энергия,Авто,860,2360,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,2,Рейл континент,Авто,1235,2885,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,2,ГлавДоставка,Авто,1107.15,2856.15,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,2,Скиф Карго,Авто,508.75,4708.75,3,3
Москва,Санкт-Петербург,0.5,0.5,1,10,2,Скиф Карго,Авто экспресс,908.75,5108.75,4,4
Москва,Санкт-Петербург,0.5,0.5,1,10,2,ПЭК,Авто,673.56,2303.56,2,4
Москва,Санкт-Петербург,0.5,0.5,1,10,2,ПЭК,Авиа,9779,11409,1,4
Москва,Санкт-Петербург,0.5,0.5,1,10,2,Vozovoz,Aвто,491,670,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,2,ЖелдорАльянс,ЖД,620,2220,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,2,ЖелДорЭкспедиция,Авто,768,1933,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,2,ЖелДорЭкспедиция,Авто экспресс,794,1959,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,2,Деловые линии,Авто,1145,2835,2,2
Москва,Санкт-Петербург,0.5,0.5,1,10,2,Деловые линии,Авто экспрес,2000,3690,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,3,EastLines,Авто,18620,18620,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,3,EastLines,Авто,5370,5370,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,3,Magic Trans,Авто,1299,3629,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,3,Энергия,Авто,1290,2940,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,3,ГлавДоставка,Авто,1660.73,3409.73,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,3,Скиф Карго,Авто,508.75,4708.75,3,3
Москва,Санкт-Петербург,0.5,0.5,1,10,3,Скиф Карго,Авто экспресс,908.75,5108.75,4,4
Москва,Санкт-Петербург,0.5,0.5,1,10,3,Рейл континент,Авто,1687.5,3587.5,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,3,ПЭК,Авто,673.56,2303.56,2,4
Москва,Санкт-Петербург,0.5,0.5,1,10,3,ПЭК,Авиа,9779,11409,1,4
Москва,Санкт-Петербург,0.5,0.5,1,10,3,Vozovoz,Aвто,491,670,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,3,ЖелдорАльянс,ЖД,930,3030,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,3,ЖелДорЭкспедиция,Авто,768,1933,1,2
Москва,Санкт-Петербург,0.5,0.5,1,10,3,ЖелДорЭкспедиция,Авто экспресс,794,1959,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,3,Деловые линии,Авто,1680,3730,2,2
Москва,Санкт-Петербург,0.5,0.5,1,10,3,Деловые линии,Авто экспрес,2948,4998,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,1,EastLines,Авто,18620,18620,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,1,EastLines,Авто,5370,5370,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,1,Magic Trans,Авто,400,1780,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,1,Энергия,Авто,450,1800,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,1,PonyExpress,Авто,1992.38,2390.86,2,3
Москва,Санкт-Петербург,0.5,0.5,1,40,1,PonyExpress,Авто экспесс,3290.31,3948.37,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,1,ГлавДоставка,Авто,553.58,2302.58,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,1,Скиф Карго,Авто,508.75,4708.75,3,3
Москва,Санкт-Петербург,0.5,0.5,1,40,1,Скиф Карго,Авто экспресс,908.75,5108.75,4,4
Москва,Санкт-Петербург,0.5,0.5,1,40,1,Рейл континент,Авто,782.5,2172.5,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,1,ПЭК,Авто,673.56,2318.56,2,4
Москва,Санкт-Петербург,0.5,0.5,1,40,1,ПЭК,Авиа,9779,11424,1,4
Москва,Санкт-Петербург,0.5,0.5,1,40,1,Vozovoz,Aвто,491,670,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,1,ЖелдорАльянс,ЖД,400,1500,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,1,Деловые линии,Авто,610,2300,2,2
Москва,Санкт-Петербург,0.5,0.5,1,40,1,Деловые линии,Авто экспрес,1015,2705,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,1,ЖелДорЭкспедиция,Авто,768,1933,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,1,ЖелДорЭкспедиция,Авто экспресс,794,1959,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,2,EastLines,Авто,18620,18620,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,2,EastLines,Авто,5370,5370,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,2,Magic Trans,Авто,866,2646,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,2,Энергия,Авто,860,2360,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,2,ГлавДоставка,Авто,1107.15,2856.15,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,2,Скиф Карго,Авто,508.75,4708.75,3,3
Москва,Санкт-Петербург,0.5,0.5,1,40,2,Скиф Карго,Авто экспресс,908.75,5108.75,4,4
Москва,Санкт-Петербург,0.5,0.5,1,40,2,Рейл континент,Авто,1235,2885,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,2,ПЭК,Авто,673.56,2318.56,2,4
Москва,Санкт-Петербург,0.5,0.5,1,40,2,ПЭК,Авиа,9779,11424,1,4
Москва,Санкт-Петербург,0.5,0.5,1,40,2,Vozovoz,Aвто,491,670,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,2,ЖелдорАльянс,ЖД,620,2220,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,2,ЖелДорЭкспедиция,Авто,768,1933,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,2,ЖелДорЭкспедиция,Авто экспресс,794,1959,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,2,Деловые линии,Авто,1145,2835,2,2
Москва,Санкт-Петербург,0.5,0.5,1,40,2,Деловые линии,Авто экспрес,2000,3690,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,3,EastLines,Авто,18620,18620,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,3,EastLines,Авто,5370,5370,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,3,Magic Trans,Авто,1299,3629,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,3,Энергия,Авто,1290,2940,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,3,ГлавДоставка,Авто,1660.73,4080.73,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,3,Скиф Карго,Авто,508.75,4708.75,3,3
Москва,Санкт-Петербург,0.5,0.5,1,40,3,Скиф Карго,Авто экспресс,908.75,5108.75,4,4
Москва,Санкт-Петербург,0.5,0.5,1,40,3,ПЭК,Авто,673.56,2318.56,2,4
Москва,Санкт-Петербург,0.5,0.5,1,40,3,ПЭК,Авиа,9779,11424,1,4
Москва,Санкт-Петербург,0.5,0.5,1,40,3,Рейл континент,Авто,1687.5,3867.5,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,3,Vozovoz,Aвто,491,670,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,3,ЖелдорАльянс,ЖД,930,3030,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,3,ЖелДорЭкспедиция,Авто,768,1933,1,2
Москва,Санкт-Петербург,0.5,0.5,1,40,3,ЖелДорЭкспедиция,Авто экспресс,794,1959,1,1
Москва,Санкт-Петербург,0.5,0.5,1,40,3,Деловые линии,Авто,1680,3730,2,2
Москва,Санкт-Петербург,0.5,0.5,1,40,3,Деловые линии,Авто экспрес,2948,4998,1,1
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,EastLines,Авто,22920,22920,1,1
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,EastLines,Авто,15050,15050,1,1
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,Magic Trans,Авто,17100,26630,1,1
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,Энергия,Авто,22200,30000,1,2
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,PonyExpress,Авто,54905.81,65886.97,2,3
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,PonyExpress,Авто экспесс,97610.49,117132.59,1,1
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,Рейл континент,Авто,21630,33530,1,1
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,ГлавДоставка,Авто,23100,34100,1,2
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,Скиф Карго,Авто,37220,65720,3,3
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,Скиф Карго,Авто экспресс,42800,71300,4,4
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,ПЭК,Авто,40891.5,50151.5,2,4
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,ПЭК,Авиа,508200,517460,1,4
Москва,Санкт-Петербург,0.5,0.5,1,3000,1,Vozovoz,Aвто,19411,19590,1,1
