Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,ГлавДоставка,Авто,31739.4,44619.4,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,Рейл континент,Авто,32522.82,44422.82,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,ПЭК,Авто,18395.63,24511.77,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,ПЭК,Авиа,256031.16,262147.3,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,ЖелдорАльянс,ЖД,24032,35532,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,Деловые линии,Авто,34458,48438,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,Деловые линии,Авто экспрес,60302,74282,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,ЖелДорЭкспедиция,Авто,12554,19154,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,ЖелДорЭкспедиция,Авто экспресс,13113,19713,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,EastLines,Авто,22920,22920,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,Энергия,Авто,33620,43772,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,Рейл континент,Авто,33738,49638,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,PonyExpress,Авто,889.35,1067.22,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,PonyExpress,Авто,1732.5,2079,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,PonyExpress,Авто,4074.26,4889.11,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,PonyExpress,Авто,3174.81,3809.77,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,PonyExpress,Авто,2532.34,3038.81,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,PonyExpress,Авто,625,750,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,ГлавДоставка,Авто,32990.4,56380.4,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,Скиф Карго,Авто,37750.16,77350.16,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,Скиф Карго,Авто экспресс,47176.06,86776.06,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,ЖелдорАльянс,ЖД,22133,33633,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,ЖелДорЭкспедиция,Авто,41450,61450,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.9,3,2.4,9.5,1,ЖелДорЭкспедиция,Авто экспресс,43351,63351,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,Энергия,Авто,18310,24604,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,Рейл континент,Авто,18876,27376,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,ГлавДоставка,Авто,17971.2,27971.2,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,Скиф Карго,Авто,10966.4,25116.4,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,Скиф Карго,Авто экспресс,13688,27838,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,Vozovoz,Aвто,NaN,10080,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,ЖелдорАльянс,ЖД,12364,20964,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,ЖелДорЭкспедиция,Авто,12170,17520,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.6,2.7,1.3,5.3,2,ЖелДорЭкспедиция,Авто экспресс,12727,18077,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,Magic Trans,Авто,23089,34619,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,Энергия,Авто,24030,31728,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,Скиф Карго,Авто,9752.6,21522.6,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,Скиф Карго,Авто экспресс,12173.2,23943.2,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,ГлавДоставка,Авто,23587.2,36467.2,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,Рейл континент,Авто,24634.5,36534.5,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,Vozovoz,Aвто,NaN,8830,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,ПЭК,Авто,12111.74,20647.64,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,ПЭК,Авиа,182985.88,191521.78,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,ЖелдорАльянс,ЖД,16203,24803,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,Деловые линии,Авто,29480,40070,3,3,705594,11514330,4848742
